job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python
2501,Data Analyst,Enterprise,Technology,India,Remote,Senior,14,Master,1
2502,Data Scientist,Enterprise,Finance,India,Onsite,Mid,3,PhD,1
2503,Data Scientist,Startup,Education,Australia,Hybrid,Entry,4,Bachelor,0
2504,Data Engineer,Medium,Retail,Singapore,Onsite,Mid,8,Master,0
2505,AI Engineer,MNC,Finance,Australia,Onsite,Mid,13,PhD,1
2506,Data Analyst,MNC,Technology,Germany,Hybrid,Entry,3,PhD,0
2507,Machine Learning Engineer,Startup,Retail,USA,Remote,Entry,6,PhD,1
2508,Data Analyst,Enterprise,Healthcare,Singapore,Remote,Mid,14,Master,0
2509,Data Analyst,MNC,Healthcare,India,Remote,Senior,4,Bachelor,1
2510,Machine Learning Engineer,Enterprise,Retail,Germany,Hybrid,Mid,6,Bachelor,0
2511,Data Analyst,Medium,Retail,Singapore,Hybrid,Mid,2,PhD,0
2512,Data Analyst,Enterprise,Healthcare,Canada,Onsite,Senior,3,Bachelor,0
2513,Business Analyst,MNC,Education,Germany,Onsite,Senior,12,Master,1
2514,Data Scientist,MNC,Technology,UK,Remote,Senior,11,Bachelor,0
2515,Data Engineer,Enterprise,Retail,Singapore,Onsite,Entry,1,PhD,0
2516,Data Engineer,MNC,Finance,India,Hybrid,Senior,6,Bachelor,0
2517,AI Engineer,Enterprise,Retail,India,Onsite,Entry,2,PhD,1
2518,Data Scientist,Startup,Retail,Germany,Hybrid,Mid,7,PhD,1
2519,Data Analyst,MNC,Education,USA,Onsite,Senior,12,PhD,0
2520,Data Scientist,MNC,Healthcare,Singapore,Remote,Mid,0,Bachelor,0
2521,AI Engineer,MNC,Healthcare,Singapore,Remote,Mid,3,PhD,0
2522,Machine Learning Engineer,Medium,Healthcare,India,Onsite,Mid,9,PhD,1
2523,Data Engineer,Enterprise,Finance,UK,Onsite,Entry,8,Master,0
2524,Data Engineer,MNC,Retail,Australia,Hybrid,Entry,3,Master,1
2525,Data Analyst,Startup,Finance,Singapore,Onsite,Senior,8,Master,0
2526,Machine Learning Engineer,MNC,Technology,UK,Remote,Mid,10,Master,0
2527,Machine Learning Engineer,Startup,Education,Germany,Onsite,Senior,6,PhD,1
2528,Data Scientist,Startup,Healthcare,Australia,Hybrid,Entry,5,Master,1
2529,Machine Learning Engineer,Startup,Technology,Canada,Remote,Senior,8,Master,0
2530,Business Analyst,Enterprise,Retail,Singapore,Remote,Senior,6,Master,0
2531,Data Scientist,MNC,Technology,India,Remote,Mid,11,Master,0
2532,Business Analyst,MNC,Education,Singapore,Hybrid,Senior,9,Bachelor,0
2533,Business Analyst,Startup,Healthcare,USA,Remote,Entry,12,Bachelor,0
2534,Business Analyst,Medium,Education,Germany,Remote,Mid,3,Bachelor,1
2535,Data Engineer,Enterprise,Retail,Australia,Remote,Senior,5,PhD,0
2536,Data Engineer,MNC,Healthcare,Germany,Onsite,Entry,12,PhD,1
2537,Data Engineer,Enterprise,Technology,India,Hybrid,Senior,11,Master,1
2538,Business Analyst,Enterprise,Technology,UK,Remote,Senior,11,Bachelor,0
2539,Data Engineer,Medium,Education,UK,Onsite,Entry,14,Bachelor,0
2540,Data Analyst,Medium,Retail,UK,Onsite,Entry,1,Master,0
2541,Data Scientist,Enterprise,Technology,Canada,Remote,Entry,14,Master,0
2542,Data Analyst,Enterprise,Technology,Singapore,Remote,Mid,6,Bachelor,0
2543,Data Analyst,Startup,Education,Australia,Remote,Senior,0,PhD,0
2544,Business Analyst,Enterprise,E-commerce,India,Onsite,Senior,5,PhD,0
2545,Data Analyst,MNC,Healthcare,Canada,Remote,Senior,4,Bachelor,1
2546,AI Engineer,Startup,Education,Singapore,Hybrid,Senior,12,Master,1
2547,Machine Learning Engineer,Startup,Technology,UK,Hybrid,Mid,4,Master,1
2548,Business Analyst,MNC,Healthcare,Australia,Remote,Mid,3,Master,1
2549,Data Scientist,MNC,Education,Australia,Hybrid,Senior,12,Master,0
2550,Data Engineer,MNC,Finance,USA,Hybrid,Senior,11,Master,0
2551,Data Engineer,Medium,Healthcare,USA,Remote,Mid,0,Master,0
2552,Data Scientist,Enterprise,Finance,UK,Hybrid,Entry,2,PhD,0
2553,Data Scientist,Medium,Technology,India,Remote,Entry,12,Bachelor,0
2554,Business Analyst,Startup,Healthcare,Canada,Remote,Mid,9,PhD,1
2555,Machine Learning Engineer,Startup,Finance,Canada,Remote,Senior,8,PhD,0
2556,Machine Learning Engineer,Startup,Technology,Australia,Hybrid,Senior,10,PhD,1
2557,Machine Learning Engineer,Medium,E-commerce,India,Hybrid,Entry,11,Master,0
2558,Data Engineer,MNC,E-commerce,Singapore,Onsite,Senior,8,PhD,0
2559,Data Engineer,MNC,Technology,USA,Hybrid,Senior,9,Bachelor,1
2560,AI Engineer,Enterprise,Education,UK,Remote,Mid,10,Master,0
2561,Business Analyst,Medium,Education,UK,Onsite,Mid,6,Bachelor,1
2562,Data Scientist,Startup,Healthcare,Germany,Onsite,Mid,0,PhD,1
2563,Machine Learning Engineer,Medium,E-commerce,Germany,Onsite,Entry,1,Bachelor,1
2564,Data Analyst,Startup,Retail,Germany,Hybrid,Senior,4,Bachelor,0
2565,AI Engineer,Medium,Finance,USA,Hybrid,Entry,12,Master,1
2566,Business Analyst,MNC,Healthcare,UK,Remote,Entry,3,Bachelor,0
2567,AI Engineer,Startup,E-commerce,Australia,Remote,Senior,3,PhD,0
2568,AI Engineer,Medium,Education,Australia,Hybrid,Mid,6,Master,1
2569,Business Analyst,Medium,Technology,Australia,Onsite,Entry,14,PhD,0
2570,Data Engineer,Medium,Healthcare,UK,Remote,Entry,13,Master,0
2571,Data Engineer,Enterprise,Technology,USA,Remote,Mid,14,Master,0
2572,Business Analyst,Startup,Technology,Australia,Onsite,Mid,10,Master,1
2573,Data Scientist,Startup,Finance,India,Remote,Entry,12,Bachelor,1
2574,Data Engineer,Startup,Education,UK,Onsite,Entry,6,Master,1
2575,AI Engineer,Enterprise,Retail,Canada,Hybrid,Entry,14,PhD,0
2576,Data Scientist,MNC,E-commerce,Canada,Hybrid,Senior,2,Master,0
2577,Business Analyst,Medium,Retail,Germany,Remote,Entry,3,Bachelor,1
2578,Data Engineer,Startup,Education,Germany,Remote,Entry,4,Master,1
2579,Data Scientist,MNC,Education,Canada,Hybrid,Entry,5,Bachelor,1
2580,Data Engineer,Medium,Education,India,Onsite,Senior,0,Master,0
2581,Data Analyst,MNC,Education,Canada,Onsite,Entry,13,Bachelor,1
2582,Data Engineer,Startup,Education,Singapore,Hybrid,Senior,5,Master,1
2583,AI Engineer,Enterprise,Finance,Germany,Remote,Mid,6,Bachelor,1
2584,Business Analyst,Startup,Finance,Australia,Onsite,Senior,13,Master,0
2585,Machine Learning Engineer,MNC,Healthcare,India,Onsite,Entry,0,Bachelor,0
2586,AI Engineer,Enterprise,E-commerce,USA,Remote,Mid,1,Master,0
2587,Business Analyst,Startup,Healthcare,Australia,Hybrid,Mid,10,Master,0
2588,Data Scientist,Enterprise,Healthcare,Germany,Hybrid,Entry,5,PhD,1
2589,Data Scientist,Startup,E-commerce,UK,Remote,Entry,2,Master,0
2590,Data Analyst,Startup,Technology,UK,Onsite,Entry,10,Bachelor,0
2591,Data Analyst,MNC,Retail,Canada,Remote,Senior,3,Master,1
2592,Machine Learning Engineer,Enterprise,Retail,USA,Remote,Mid,7,PhD,0
2593,Business Analyst,Medium,Education,USA,Hybrid,Mid,4,PhD,0
2594,Machine Learning Engineer,MNC,Finance,UK,Onsite,Entry,12,Bachelor,1
2595,AI Engineer,MNC,E-commerce,Canada,Remote,Mid,13,PhD,0
2596,Data Scientist,Medium,E-commerce,Singapore,Remote,Mid,14,Master,0
2597,Data Analyst,Startup,Finance,UK,Onsite,Mid,7,PhD,1
2598,Data Analyst,Enterprise,Education,Australia,Hybrid,Entry,4,Bachelor,1
2599,Data Scientist,Medium,Education,UK,Onsite,Entry,13,Bachelor,0
2600,Machine Learning Engineer,Medium,Retail,Germany,Onsite,Entry,2,Bachelor,0
2601,Machine Learning Engineer,Startup,Retail,Canada,Onsite,Senior,8,Bachelor,1
2602,Business Analyst,MNC,Education,Germany,Remote,Mid,11,PhD,0
2603,Business Analyst,Enterprise,E-commerce,Australia,Remote,Entry,2,Bachelor,1
2604,Machine Learning Engineer,Medium,Retail,Singapore,Hybrid,Mid,9,Master,1
2605,Machine Learning Engineer,Enterprise,Retail,Germany,Hybrid,Entry,3,PhD,0
2606,AI Engineer,Startup,Education,USA,Hybrid,Mid,10,Master,0
2607,Data Engineer,MNC,Finance,Canada,Hybrid,Entry,6,Bachelor,1
2608,Machine Learning Engineer,Enterprise,Retail,UK,Onsite,Mid,7,PhD,0
2609,Data Scientist,MNC,Technology,USA,Hybrid,Senior,12,Bachelor,0
2610,Data Engineer,MNC,Healthcare,Canada,Remote,Mid,0,Master,0
2611,Business Analyst,Medium,Education,Germany,Hybrid,Mid,12,PhD,0
2612,Data Analyst,Startup,Finance,Australia,Onsite,Mid,8,Bachelor,0
2613,Data Engineer,Enterprise,Technology,UK,Onsite,Entry,5,Master,1
2614,Machine Learning Engineer,Enterprise,Finance,Canada,Remote,Entry,11,PhD,0
2615,Data Analyst,Medium,Finance,Germany,Onsite,Entry,12,Master,1
2616,Data Engineer,Medium,Retail,Australia,Onsite,Mid,12,PhD,1
2617,Data Analyst,Startup,Technology,Canada,Remote,Entry,9,Bachelor,0
2618,Data Engineer,Startup,Finance,Australia,Hybrid,Entry,11,Master,1
2619,Machine Learning Engineer,MNC,Education,Singapore,Remote,Entry,2,Bachelor,1
2620,Business Analyst,Enterprise,E-commerce,India,Hybrid,Entry,5,PhD,0
2621,Machine Learning Engineer,Startup,Technology,Canada,Onsite,Mid,4,Master,0
2622,Data Analyst,Medium,Finance,India,Remote,Senior,2,PhD,1
2623,Data Scientist,Startup,Healthcare,UK,Hybrid,Entry,3,Master,1
2624,Machine Learning Engineer,Startup,Finance,USA,Remote,Mid,13,Master,1
2625,Data Engineer,Enterprise,Retail,India,Onsite,Entry,10,Bachelor,0
2626,AI Engineer,MNC,E-commerce,India,Hybrid,Entry,0,Master,1
2627,Data Engineer,Medium,Technology,UK,Hybrid,Senior,12,PhD,1
2628,Data Scientist,Enterprise,Retail,Canada,Remote,Mid,5,PhD,1
2629,Data Scientist,Enterprise,E-commerce,Australia,Hybrid,Mid,3,Bachelor,1
2630,Machine Learning Engineer,Enterprise,Healthcare,UK,Onsite,Senior,10,PhD,0
2631,Data Engineer,Startup,Finance,UK,Remote,Entry,2,PhD,1
2632,Business Analyst,Startup,Healthcare,Australia,Hybrid,Mid,3,Master,0
2633,Data Scientist,Medium,E-commerce,Australia,Remote,Senior,0,Master,0
2634,Data Analyst,MNC,Finance,India,Remote,Senior,0,Bachelor,1
2635,AI Engineer,Startup,Finance,India,Hybrid,Mid,2,Master,1
2636,Machine Learning Engineer,Startup,Finance,UK,Remote,Senior,3,Master,0
2637,Data Scientist,MNC,Retail,India,Remote,Senior,5,Master,0
2638,Data Scientist,Medium,Healthcare,UK,Remote,Mid,1,Bachelor,0
2639,Data Scientist,MNC,Healthcare,USA,Hybrid,Mid,1,PhD,1
2640,Business Analyst,Startup,Technology,USA,Remote,Mid,5,Bachelor,0
2641,Data Engineer,MNC,Healthcare,India,Hybrid,Entry,2,PhD,0
2642,Data Scientist,Enterprise,Healthcare,Singapore,Remote,Senior,8,Master,0
2643,Data Engineer,MNC,Education,Canada,Remote,Senior,2,PhD,0
2644,AI Engineer,Medium,Technology,Germany,Remote,Senior,1,Master,0
2645,Business Analyst,Startup,Retail,USA,Remote,Mid,13,Bachelor,0
2646,Business Analyst,MNC,Finance,USA,Hybrid,Mid,10,Master,0
2647,Data Engineer,Startup,Healthcare,Germany,Hybrid,Mid,6,PhD,0
2648,AI Engineer,Enterprise,Education,Canada,Remote,Mid,12,Master,0
2649,Business Analyst,Medium,Technology,UK,Hybrid,Mid,5,Bachelor,0
2650,Machine Learning Engineer,Medium,Finance,India,Onsite,Mid,5,Master,0
2651,Machine Learning Engineer,Startup,Technology,India,Remote,Mid,10,Bachelor,1
2652,Business Analyst,MNC,Technology,USA,Remote,Entry,0,PhD,1
2653,Machine Learning Engineer,Startup,Technology,Canada,Onsite,Entry,5,Master,1
2654,Data Scientist,Medium,Technology,Singapore,Remote,Senior,13,PhD,1
2655,Machine Learning Engineer,Medium,Retail,Australia,Onsite,Mid,14,Master,1
2656,Business Analyst,Startup,Technology,UK,Remote,Senior,2,Master,0
2657,AI Engineer,Enterprise,Retail,Germany,Remote,Entry,2,Bachelor,1
2658,Data Engineer,MNC,Technology,Singapore,Hybrid,Senior,1,Master,1
2659,AI Engineer,Startup,Finance,Germany,Remote,Entry,2,Bachelor,1
2660,Data Scientist,Enterprise,Retail,Australia,Onsite,Entry,2,Master,1
2661,Data Analyst,Startup,Healthcare,Germany,Onsite,Senior,4,PhD,0
2662,Machine Learning Engineer,MNC,Finance,Australia,Hybrid,Mid,12,PhD,0
2663,Data Engineer,Medium,E-commerce,Canada,Remote,Mid,3,Bachelor,1
2664,Data Engineer,Enterprise,Finance,Australia,Remote,Mid,14,Bachelor,1
2665,Data Engineer,Enterprise,Retail,Singapore,Onsite,Mid,6,Master,1
2666,Data Engineer,MNC,Healthcare,UK,Remote,Senior,10,Master,1
2667,Data Analyst,Enterprise,Retail,UK,Hybrid,Entry,1,PhD,1
2668,Machine Learning Engineer,Startup,Healthcare,India,Remote,Mid,11,PhD,0
2669,Data Engineer,MNC,Retail,Singapore,Hybrid,Mid,14,PhD,1
2670,Data Engineer,Startup,Education,Canada,Onsite,Senior,10,Bachelor,1
2671,Data Engineer,Medium,Education,India,Remote,Mid,8,PhD,1
2672,Business Analyst,Medium,Retail,USA,Hybrid,Mid,14,PhD,0
2673,AI Engineer,Startup,Healthcare,India,Hybrid,Entry,3,Master,0
2674,Machine Learning Engineer,Medium,Retail,India,Onsite,Entry,10,Master,0
2675,Business Analyst,Medium,Healthcare,Singapore,Remote,Entry,8,PhD,0
2676,Data Engineer,MNC,Healthcare,Canada,Onsite,Entry,2,PhD,0
2677,Data Scientist,Enterprise,Education,Germany,Remote,Mid,2,Master,0
2678,Data Engineer,Enterprise,Healthcare,Canada,Onsite,Mid,3,Master,0
2679,Data Engineer,Medium,E-commerce,USA,Remote,Entry,12,Bachelor,0
2680,Business Analyst,MNC,Healthcare,Canada,Hybrid,Entry,8,Master,0
2681,Data Engineer,MNC,Technology,USA,Onsite,Senior,4,PhD,0
2682,AI Engineer,MNC,Retail,Canada,Remote,Senior,0,Master,0
2683,Machine Learning Engineer,Startup,Retail,UK,Remote,Senior,7,Master,1
2684,Data Engineer,Medium,Education,India,Onsite,Mid,12,Master,1
2685,Business Analyst,Startup,Healthcare,Australia,Hybrid,Mid,6,Bachelor,1
2686,Business Analyst,MNC,Retail,USA,Hybrid,Mid,6,Master,0
2687,AI Engineer,Medium,Retail,UK,Hybrid,Senior,3,Master,0
2688,Data Scientist,Startup,Finance,UK,Hybrid,Mid,5,Master,0
2689,Data Scientist,Enterprise,Healthcare,Canada,Hybrid,Mid,11,Master,0
2690,Machine Learning Engineer,MNC,Retail,Australia,Remote,Senior,13,Bachelor,0
2691,Data Engineer,MNC,Healthcare,Germany,Onsite,Senior,5,Master,0
2692,Machine Learning Engineer,Startup,Healthcare,Australia,Remote,Entry,6,PhD,1
2693,Business Analyst,Medium,E-commerce,UK,Onsite,Senior,3,PhD,0
2694,AI Engineer,Medium,E-commerce,UK,Onsite,Senior,9,Master,1
2695,AI Engineer,MNC,Technology,UK,Remote,Mid,2,Master,0
2696,Data Analyst,Medium,Healthcare,Singapore,Hybrid,Mid,5,Bachelor,0
2697,Machine Learning Engineer,Startup,Retail,India,Hybrid,Senior,14,Bachelor,1
2698,Business Analyst,MNC,Healthcare,Singapore,Hybrid,Senior,5,Bachelor,1
2699,Data Analyst,MNC,Education,Canada,Hybrid,Senior,2,Master,0
2700,Data Analyst,Medium,Education,Germany,Remote,Senior,5,Bachelor,1
2701,Data Analyst,Enterprise,Technology,Germany,Remote,Entry,5,PhD,0
2702,Data Engineer,Enterprise,Finance,UK,Remote,Senior,9,PhD,0
2703,Data Analyst,Enterprise,E-commerce,India,Onsite,Mid,10,Master,1
2704,Machine Learning Engineer,Medium,Finance,India,Hybrid,Mid,7,Master,1
2705,Business Analyst,Enterprise,E-commerce,Singapore,Onsite,Senior,3,Bachelor,0
2706,AI Engineer,Medium,Technology,USA,Onsite,Senior,13,Bachelor,1
2707,Data Analyst,Startup,E-commerce,Canada,Hybrid,Entry,0,Bachelor,0
2708,AI Engineer,MNC,Retail,USA,Hybrid,Senior,1,PhD,0
2709,Data Scientist,Startup,E-commerce,Canada,Onsite,Mid,7,Bachelor,1
2710,Data Scientist,MNC,Technology,Canada,Hybrid,Senior,4,Master,0
2711,Data Scientist,Enterprise,Education,UK,Hybrid,Entry,2,Bachelor,1
2712,Data Analyst,Startup,Technology,Germany,Remote,Mid,10,Bachelor,1
2713,Data Scientist,MNC,Finance,Canada,Hybrid,Mid,5,Master,1
2714,Data Analyst,MNC,Technology,USA,Hybrid,Entry,5,Master,1
2715,Data Engineer,Medium,Education,India,Remote,Senior,5,PhD,1
2716,Data Analyst,MNC,Retail,Germany,Hybrid,Entry,9,Master,1
2717,Data Scientist,MNC,Healthcare,Canada,Remote,Mid,13,PhD,1
2718,Machine Learning Engineer,Startup,Technology,India,Onsite,Entry,12,Bachelor,1
2719,AI Engineer,Medium,Technology,India,Remote,Mid,5,PhD,0
2720,Machine Learning Engineer,MNC,Healthcare,India,Hybrid,Entry,9,Master,1
2721,Data Engineer,MNC,Technology,Canada,Hybrid,Mid,12,Master,0
2722,Business Analyst,MNC,Education,India,Remote,Entry,3,PhD,0
2723,Machine Learning Engineer,Enterprise,E-commerce,India,Onsite,Mid,3,PhD,1
2724,Data Scientist,Startup,Education,Singapore,Hybrid,Senior,13,Bachelor,0
2725,Data Scientist,MNC,E-commerce,Australia,Hybrid,Entry,11,Master,0
2726,Data Scientist,Startup,Healthcare,Australia,Remote,Senior,3,PhD,1
2727,Business Analyst,Startup,Finance,Germany,Onsite,Mid,3,PhD,0
2728,AI Engineer,Enterprise,Technology,Germany,Hybrid,Entry,3,Master,1
2729,AI Engineer,Enterprise,Retail,USA,Onsite,Senior,8,Master,0
2730,Machine Learning Engineer,MNC,Education,Canada,Onsite,Senior,13,Bachelor,1
2731,Data Engineer,Medium,Education,Australia,Onsite,Entry,2,PhD,0
2732,Data Engineer,Enterprise,Technology,India,Hybrid,Entry,14,Bachelor,1
2733,Data Scientist,MNC,Technology,Canada,Hybrid,Entry,4,Bachelor,0
2734,Business Analyst,MNC,Finance,Canada,Hybrid,Senior,4,Bachelor,1
2735,Data Analyst,MNC,Education,Germany,Hybrid,Entry,0,PhD,0
2736,AI Engineer,MNC,Technology,USA,Hybrid,Mid,11,Bachelor,1
2737,Business Analyst,Enterprise,Education,USA,Remote,Mid,1,Master,1
2738,AI Engineer,MNC,Finance,USA,Remote,Mid,7,Bachelor,0
2739,AI Engineer,MNC,Finance,Singapore,Hybrid,Senior,10,Bachelor,1
2740,AI Engineer,Startup,Technology,Germany,Remote,Mid,4,Master,1
2741,Data Scientist,Enterprise,E-commerce,Germany,Onsite,Mid,12,Master,1
2742,Data Engineer,Enterprise,Technology,USA,Onsite,Mid,2,PhD,1
2743,Data Scientist,Enterprise,Education,USA,Remote,Senior,2,Master,1
2744,AI Engineer,Medium,Retail,Canada,Onsite,Mid,5,PhD,1
2745,Business Analyst,Medium,Finance,Canada,Hybrid,Entry,12,PhD,0
2746,AI Engineer,MNC,E-commerce,Australia,Remote,Mid,12,PhD,1
2747,Data Analyst,MNC,Education,Canada,Remote,Senior,4,Master,1
2748,Data Engineer,Enterprise,E-commerce,USA,Remote,Mid,3,PhD,1
2749,Business Analyst,Startup,E-commerce,Germany,Remote,Senior,7,PhD,0
2750,Data Scientist,Medium,Healthcare,Singapore,Remote,Entry,7,Bachelor,1
2751,Data Analyst,Medium,Technology,Australia,Hybrid,Senior,3,Master,1
2752,Data Analyst,MNC,Technology,Singapore,Hybrid,Mid,5,Bachelor,1
2753,Data Scientist,Startup,E-commerce,USA,Remote,Senior,8,Bachelor,1
2754,AI Engineer,Enterprise,Finance,Germany,Hybrid,Senior,7,Master,0
2755,AI Engineer,Medium,Education,Australia,Remote,Entry,10,PhD,1
2756,AI Engineer,MNC,Healthcare,USA,Hybrid,Entry,14,Bachelor,1
2757,AI Engineer,Medium,Technology,Australia,Hybrid,Mid,8,PhD,1
2758,AI Engineer,Enterprise,Education,Germany,Onsite,Senior,5,Master,1
2759,Machine Learning Engineer,Enterprise,Retail,India,Remote,Entry,13,PhD,1
2760,AI Engineer,Startup,Retail,Canada,Remote,Senior,11,PhD,0
2761,Machine Learning Engineer,MNC,Healthcare,India,Remote,Entry,13,Master,1
2762,AI Engineer,Enterprise,Retail,Australia,Onsite,Senior,10,Master,1
2763,Business Analyst,Startup,E-commerce,Singapore,Onsite,Mid,14,Master,1
2764,Business Analyst,Enterprise,Finance,Canada,Onsite,Senior,12,PhD,1
2765,Data Engineer,Startup,Healthcare,India,Onsite,Senior,13,PhD,1
2766,AI Engineer,Enterprise,Healthcare,USA,Remote,Senior,2,Bachelor,1
2767,AI Engineer,Startup,Healthcare,UK,Hybrid,Entry,3,Master,1
2768,Business Analyst,MNC,E-commerce,Germany,Hybrid,Entry,14,Bachelor,1
2769,Data Scientist,Enterprise,E-commerce,UK,Remote,Mid,6,Master,0
2770,Business Analyst,Enterprise,E-commerce,Germany,Remote,Mid,13,Master,0
2771,AI Engineer,Enterprise,Technology,Singapore,Onsite,Senior,10,Master,0
2772,Data Analyst,MNC,Education,Australia,Hybrid,Mid,8,Master,1
2773,AI Engineer,Enterprise,E-commerce,Canada,Onsite,Mid,12,Master,0
2774,Machine Learning Engineer,Startup,Healthcare,Singapore,Hybrid,Senior,13,Bachelor,0
2775,Machine Learning Engineer,Medium,Education,India,Remote,Senior,8,PhD,1
2776,AI Engineer,MNC,Technology,India,Remote,Entry,14,Bachelor,1
2777,Data Analyst,MNC,Technology,India,Onsite,Senior,10,Master,0
2778,Business Analyst,Enterprise,Education,Canada,Hybrid,Senior,14,Bachelor,0
2779,Data Analyst,Startup,Retail,UK,Onsite,Entry,12,PhD,1
2780,Data Scientist,Medium,Healthcare,Canada,Hybrid,Senior,11,Master,0
2781,Data Analyst,Medium,Education,Singapore,Remote,Senior,14,PhD,0
2782,AI Engineer,Medium,Education,USA,Hybrid,Senior,0,Master,0
2783,Data Scientist,Enterprise,Education,India,Hybrid,Senior,3,PhD,1
2784,AI Engineer,Enterprise,Finance,Canada,Hybrid,Senior,12,Master,0
2785,Business Analyst,Medium,Retail,Australia,Onsite,Senior,5,Master,0
2786,Business Analyst,Startup,E-commerce,India,Hybrid,Entry,10,Master,1
2787,Data Analyst,Startup,Retail,Australia,Hybrid,Entry,6,PhD,1
2788,AI Engineer,Enterprise,Finance,UK,Onsite,Mid,3,PhD,0
2789,Data Scientist,Enterprise,Healthcare,UK,Onsite,Senior,0,Bachelor,0
2790,AI Engineer,MNC,Retail,India,Hybrid,Entry,7,Master,1
2791,AI Engineer,Medium,Healthcare,Singapore,Remote,Senior,11,Bachelor,1
2792,Machine Learning Engineer,Startup,Healthcare,Germany,Onsite,Senior,0,Bachelor,0
2793,Machine Learning Engineer,MNC,Finance,Australia,Hybrid,Mid,2,PhD,0
2794,AI Engineer,MNC,Finance,Canada,Hybrid,Mid,0,PhD,1
2795,Machine Learning Engineer,Enterprise,Education,UK,Hybrid,Entry,5,PhD,0
2796,Machine Learning Engineer,Medium,Retail,Germany,Remote,Entry,4,PhD,0
2797,AI Engineer,Enterprise,Healthcare,USA,Hybrid,Senior,8,Bachelor,0
2798,Business Analyst,MNC,E-commerce,USA,Hybrid,Senior,6,Bachelor,1
2799,Data Analyst,Startup,Education,USA,Onsite,Entry,14,Master,1
2800,Business Analyst,Medium,Healthcare,Australia,Hybrid,Entry,13,PhD,0
2801,Data Analyst,Enterprise,Retail,Germany,Hybrid,Senior,5,Bachelor,0
2802,AI Engineer,Enterprise,Retail,UK,Remote,Entry,11,Master,1
2803,Data Engineer,Medium,Technology,Germany,Remote,Mid,8,Master,1
2804,AI Engineer,Medium,Healthcare,UK,Hybrid,Mid,10,Bachelor,1
2805,Data Scientist,Enterprise,E-commerce,Canada,Remote,Senior,13,PhD,1
2806,Machine Learning Engineer,Medium,E-commerce,UK,Hybrid,Mid,6,PhD,0
2807,AI Engineer,MNC,Retail,Canada,Remote,Entry,7,Bachelor,0
2808,AI Engineer,Medium,Education,Singapore,Onsite,Mid,2,PhD,1
2809,Machine Learning Engineer,Medium,Finance,Germany,Hybrid,Entry,3,Master,0
2810,Data Scientist,Enterprise,Retail,Germany,Onsite,Mid,9,Bachelor,0
2811,AI Engineer,Startup,Education,India,Remote,Mid,0,Bachelor,0
2812,AI Engineer,MNC,Education,Singapore,Onsite,Mid,1,Bachelor,1
2813,Machine Learning Engineer,Medium,Healthcare,Singapore,Onsite,Entry,2,PhD,0
2814,Data Scientist,Startup,Healthcare,USA,Hybrid,Mid,7,Bachelor,0
